,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
112,"(25, 30, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
113,"(25, 30, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
114,"(25, 30, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
115,"(25, 35, 10)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
116,"(25, 35, 15)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
117,"(25, 35, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
118,"(25, 35, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
119,"(30, 5, 25)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
120,"(30, 5, 30)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
121,"(30, 5, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
122,"(30, 10, 10)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
123,"(30, 10, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
124,"(30, 10, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
125,"(30, 15, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
126,"(30, 15, 25)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
127,"(30, 15, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
128,"(30, 15, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
129,"(30, 20, 5)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
130,"(30, 20, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
131,"(30, 20, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
132,"(30, 20, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
133,"(30, 25, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
134,"(30, 25, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
135,"(30, 25, 25)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
136,"(30, 25, 30)",0.9748953974895398,0.975609756097561,0.02510460251046025,0.024390243902439025
137,"(30, 25, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
138,"(30, 30, 15)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
139,"(30, 30, 30)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
140,"(30, 30, 35)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
141,"(30, 35, 20)",0.9769874476987448,0.975609756097561,0.02301255230125523,0.024390243902439025
