,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
216,"(10, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
217,"(10, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
218,"(10, 30, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
219,"(10, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
220,"(10, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
221,"(10, 35, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
222,"(10, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
223,"(10, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
224,"(10, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
225,"(15, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
226,"(15, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
227,"(15, 5, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
228,"(15, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
229,"(15, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
230,"(15, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
231,"(15, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
232,"(15, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
233,"(15, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
234,"(15, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
235,"(15, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
236,"(15, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
237,"(15, 20, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
238,"(15, 20, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
239,"(15, 20, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
240,"(15, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
241,"(15, 25, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
242,"(15, 25, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
243,"(15, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
244,"(15, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
