,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
63,"(5, 35, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
64,"(10, 5, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
65,"(10, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
66,"(10, 5, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
67,"(10, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
68,"(10, 10, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
69,"(10, 10, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
70,"(10, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
71,"(10, 10, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
72,"(10, 10, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
73,"(10, 15, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
74,"(10, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
75,"(10, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
76,"(10, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
77,"(10, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
78,"(10, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
79,"(10, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
80,"(10, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
81,"(10, 30, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
82,"(10, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
83,"(10, 30, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
84,"(10, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
85,"(10, 35, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
86,"(15, 5, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
87,"(15, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
88,"(15, 10, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
89,"(15, 10, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
90,"(15, 15, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
91,"(15, 15, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
92,"(15, 20, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
93,"(15, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
94,"(15, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
95,"(15, 25, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
96,"(15, 25, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
97,"(15, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
98,"(15, 30, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
99,"(15, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
100,"(15, 35, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
101,"(20, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
102,"(20, 5, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
103,"(20, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
104,"(20, 10, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
105,"(20, 10, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
106,"(20, 10, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
107,"(20, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
108,"(20, 20, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
109,"(20, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
110,"(20, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
111,"(20, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
112,"(20, 20, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
113,"(20, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
114,"(20, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
115,"(20, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
116,"(20, 25, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
117,"(20, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
118,"(20, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
119,"(20, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
120,"(20, 35, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
121,"(20, 35, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
122,"(20, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
123,"(20, 35, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
124,"(25, 5, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
125,"(25, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
126,"(25, 5, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
127,"(25, 10, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
128,"(25, 10, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
129,"(25, 10, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
130,"(25, 15, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
131,"(25, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
132,"(25, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
133,"(25, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
134,"(25, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
135,"(25, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
136,"(25, 25, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
137,"(25, 25, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
138,"(25, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
139,"(25, 25, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
140,"(25, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
141,"(25, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
142,"(25, 35, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
143,"(30, 5, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
144,"(30, 5, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
145,"(30, 10, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
146,"(30, 10, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
147,"(30, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
148,"(30, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
149,"(30, 20, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
150,"(30, 25, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
151,"(30, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
152,"(30, 30, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
153,"(30, 30, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
154,"(30, 30, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
155,"(30, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
156,"(30, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
157,"(35, 5, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
158,"(35, 5, 15)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
159,"(35, 5, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
160,"(35, 5, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
161,"(35, 10, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
162,"(35, 10, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
163,"(35, 15, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
164,"(35, 15, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
165,"(35, 15, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
166,"(35, 20, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
167,"(35, 20, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
168,"(35, 20, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
169,"(35, 20, 35)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
170,"(35, 25, 25)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
171,"(35, 25, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
172,"(35, 30, 10)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
173,"(35, 30, 30)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
174,"(35, 35, 5)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
175,"(35, 35, 20)",0.6548117154811716,0.6390243902439025,0.34518828451882844,0.36097560975609755
176,"(30, 35, 10)",0.6443514644351465,0.6390243902439025,0.35564853556485354,0.36097560975609755
177,"(10, 20, 10)",0.6527196652719666,0.6292682926829268,0.3472803347280335,0.37073170731707317
178,"(35, 15, 15)",0.6401673640167364,0.6292682926829268,0.3598326359832636,0.37073170731707317
179,"(30, 15, 5)",0.6317991631799164,0.6146341463414634,0.3682008368200837,0.3853658536585366
